Week,Store ID,Product ID,Category,Region,Units_Sold,Units_Ordered,Avg_Inventory,Avg_Price,Avg_Discount,Avg_Competitor_Price,Promotion_Days
2022-01-03,S002,P0002,Furniture,East,67,188,461.0,73.73,5.0,78.46,0
2022-01-03,S002,P0002,Furniture,West,60,172,109.0,52.33,10.0,51.78,1
2022-01-03,S002,P0002,Toys,North,186,219,198.0,78.91333333333334,10.0,78.22000000000001,2
2022-01-03,S002,P0003,Clothing,East,65,197,71.0,60.75,0.0,62.18,0
2022-01-03,S002,P0003,Electronics,North,313,270,239.0,44.665,12.5,46.015,0
2022-01-03,S002,P0003,Electronics,West,136,191,227.0,59.254999999999995,2.5,59.19,2
2022-01-03,S002,P0003,Furniture,West,130,166,327.0,94.45,20.0,99.26,1
2022-01-03,S002,P0003,Toys,North,448,113,493.0,41.55,15.0,44.02,0
2022-01-03,S002,P0004,Electronics,East,137,177,240.0,60.26,15.0,63.81,1
2022-01-03,S002,P0004,Furniture,North,32,142,148.0,82.85,5.0,78.98,0
2022-01-03,S002,P0004,Groceries,East,474,335,262.3333333333333,64.58666666666667,13.333333333333334,64.31,0
2022-01-03,S002,P0004,Groceries,North,11,48,409.0,27.28,10.0,28.61,1
2022-01-03,S002,P0004,Toys,East,11,21,289.0,58.13,0.0,61.63,1
2022-01-03,S002,P0005,Clothing,South,76,64,106.0,17.93,10.0,20.75,1
2022-01-03,S002,P0005,Clothing,West,209,36,241.0,87.11,0.0,83.23,1
2022-01-03,S002,P0005,Furniture,South,119,49,183.0,42.56,10.0,41.52,0
2022-01-03,S002,P0005,Groceries,East,390,175,425.0,25.67,10.0,23.55,0
2022-01-03,S002,P0005,Groceries,West,313,194,327.0,29.74,0.0,31.67,1
2022-01-03,S002,P0005,Toys,South,349,232,396.0,65.11,15.0,65.7,2
2022-01-03,S002,P0006,Clothing,West,81,139,118.0,33.96,0.0,29.22,0
2022-01-03,S002,P0006,Furniture,North,352,199,388.0,27.64,5.0,27.19,0
2022-01-03,S002,P0006,Groceries,South,304,300,235.0,73.97,7.5,70.91499999999999,1
2022-01-03,S002,P0006,Groceries,West,24,176,131.0,56.68,5.0,60.18,0
2022-01-03,S002,P0006,Toys,North,68,41,429.0,38.51,20.0,35.74,0
2022-01-03,S002,P0006,Toys,West,136,89,377.0,49.22,5.0,46.24,0
2022-01-03,S002,P0007,Clothing,East,237,66,332.0,91.4,15.0,91.21,0
2022-01-03,S002,P0007,Electronics,North,121,118,449.0,81.35,20.0,82.18,0
2022-01-03,S002,P0007,Electronics,South,211,178,263.0,49.35,15.0,49.28,1
2022-01-03,S002,P0007,Furniture,North,255,80,469.0,43.87,10.0,40.56,0
2022-01-03,S002,P0007,Furniture,South,18,172,208.0,74.31,10.0,76.4,0
2022-01-03,S002,P0007,Groceries,South,20,176,80.0,80.01,5.0,80.65,1
2022-01-03,S002,P0007,Toys,South,265,108,483.0,60.54,5.0,55.83,0
2022-01-03,S002,P0008,Clothing,East,148,111,483.0,41.24,0.0,44.9,1
2022-01-03,S002,P0008,Electronics,South,278,65,405.0,74.62,0.0,71.97,0
2022-01-03,S002,P0008,Electronics,West,45,152,116.0,81.13,10.0,84.71,1
2022-01-03,S002,P0008,Furniture,South,11,137,70.0,58.55,10.0,63.45,0
2022-01-03,S002,P0008,Groceries,South,244,123,392.0,63.54,5.0,59.21,0
2022-01-03,S002,P0008,Groceries,West,44,152,184.0,57.34,20.0,56.99,0
2022-01-03,S002,P0008,Toys,North,46,129,74.0,96.55,10.0,94.72,1
2022-01-03,S002,P0009,Electronics,North,252,166,306.0,72.99,20.0,71.11,1
2022-01-03,S002,P0009,Groceries,South,308,130,310.0,65.30000000000001,7.5,65.125,0
2022-01-03,S002,P0009,Groceries,West,241,113,371.0,68.99,0.0,73.06,0
2022-01-03,S002,P0009,Toys,East,261,122,327.0,45.65,12.5,45.400000000000006,1
2022-01-03,S002,P0009,Toys,West,100,183,228.0,96.96,5.0,98.62,1
2022-01-03,S002,P0010,Electronics,South,222,59,376.0,11.3,10.0,7.69,0
2022-01-03,S002,P0010,Electronics,West,185,150,270.0,95.48,0.0,91.76,1
2022-01-03,S002,P0010,Groceries,South,116,156,218.0,85.36,5.0,83.62,1
2022-01-03,S002,P0010,Groceries,West,142,172,216.0,51.34,15.0,53.35,1
2022-01-03,S002,P0010,Toys,East,459,220,276.0,76.39,17.5,75.06,0
2022-01-03,S002,P0010,Toys,West,23,71,57.0,91.77,10.0,91.56,1
2022-01-03,S002,P0011,Clothing,East,334,155,450.0,91.41,10.0,88.3,1
2022-01-03,S002,P0011,Clothing,North,143,66,217.0,37.81,20.0,37.14,1
2022-01-03,S002,P0011,Clothing,South,95,155,104.0,69.04,20.0,64.21,0
2022-01-03,S002,P0011,Clothing,West,53,143,272.0,30.33,10.0,32.73,1
2022-01-03,S002,P0011,Electronics,South,7,79,64.0,92.43,0.0,88.55,0
2022-01-03,S002,P0011,Furniture,East,257,41,440.0,74.45,5.0,76.99,1
2022-01-03,S002,P0011,Toys,North,48,69,291.0,13.09,20.0,11.98,1
2022-01-03,S002,P0012,Clothing,North,13,186,294.0,35.54,20.0,30.77,1
2022-01-03,S002,P0012,Electronics,North,61,87,74.0,94.85,0.0,93.92,0
2022-01-03,S002,P0012,Electronics,South,45,141,201.0,51.28,5.0,49.5,0
2022-01-03,S002,P0012,Electronics,West,85,84,221.0,48.7,10.0,51.33,0
2022-01-03,S002,P0012,Groceries,South,144,198,223.0,43.15,5.0,40.69,0
2022-01-03,S002,P0012,Groceries,West,262,29,264.0,53.28,5.0,56.77,0
2022-01-03,S002,P0012,Toys,West,137,176,365.0,80.92,20.0,80.54,0
2022-01-03,S002,P0013,Electronics,East,140,180,429.0,16.47,5.0,17.47,0
2022-01-03,S002,P0013,Furniture,North,91,70,348.0,97.17,10.0,95.44,1
2022-01-03,S002,P0013,Furniture,West,413,205,260.0,36.25,17.5,36.935,2
2022-01-03,S002,P0013,Groceries,East,350,191,467.0,49.42,10.0,53.84,0
2022-01-03,S002,P0013,Groceries,West,270,164,303.0,65.89,10.0,64.52,0
2022-01-03,S002,P0013,Toys,East,200,20,296.0,25.38,15.0,25.99,1
2022-01-03,S002,P0014,Clothing,South,25,85,210.0,70.89,10.0,73.73,0
2022-01-03,S002,P0014,Electronics,East,152,76,357.0,39.53,15.0,38.08,1
2022-01-03,S002,P0014,Groceries,North,240,26,372.0,76.27,15.0,79.25,1
2022-01-03,S002,P0014,Groceries,West,289,330,249.5,22.105,5.0,21.515,2
2022-01-03,S002,P0014,Toys,North,87,101,330.0,23.4,5.0,24.43,1
2022-01-03,S002,P0014,Toys,West,390,188,467.0,82.15,15.0,79.63,1
2022-01-03,S002,P0015,Clothing,South,24,28,70.0,52.21,20.0,56.17,0
2022-01-03,S002,P0015,Electronics,South,39,174,288.0,74.81,15.0,77.91,1
2022-01-03,S002,P0015,Electronics,West,270,162,443.0,71.86,20.0,69.87,0
2022-01-03,S002,P0015,Furniture,East,210,185,224.0,22.01,20.0,26.77,1
2022-01-03,S002,P0015,Furniture,West,187,57,193.0,46.25,0.0,49.2,0
2022-01-03,S002,P0015,Toys,North,91,197,121.0,61.13,5.0,62.56,0
2022-01-03,S002,P0015,Toys,West,117,147,339.0,74.19,10.0,70.08,0
2022-01-03,S002,P0016,Clothing,South,34,24,125.0,24.24,20.0,19.87,1
2022-01-03,S002,P0016,Electronics,South,39,147,205.0,71.74,10.0,76.17,0
2022-01-03,S002,P0016,Furniture,North,178,114,219.0,52.98,0.0,54.51,1
2022-01-03,S002,P0016,Furniture,South,211,128,212.0,41.54,10.0,42.88,0
2022-01-03,S002,P0016,Furniture,West,164,213,223.0,85.64,20.0,86.07499999999999,1
2022-01-03,S002,P0016,Groceries,East,32,107,134.0,63.74,10.0,61.83,0
2022-01-03,S002,P0017,Electronics,East,60,92,152.0,66.78,10.0,67.89,1
2022-01-03,S002,P0017,Electronics,South,150,256,101.5,64.25,2.5,64.005,2
2022-01-03,S002,P0017,Groceries,East,294,100,399.0,13.13,15.0,9.46,0
2022-01-03,S002,P0017,Groceries,South,57,43,207.0,26.93,0.0,31.05,1
2022-01-03,S002,P0017,Groceries,West,153,56,160.0,81.09,15.0,86.01,0
2022-01-03,S002,P0017,Toys,West,234,195,427.0,20.57,10.0,22.24,1
2022-01-03,S002,P0018,Clothing,North,57,198,120.0,93.1,15.0,93.47,1
2022-01-03,S002,P0018,Clothing,South,770,205,357.3333333333333,52.63666666666666,11.666666666666666,48.92333333333334,2
2022-01-03,S002,P0018,Furniture,East,73,160,222.0,78.75,20.0,76.47,0
2022-01-03,S002,P0018,Furniture,West,95,63,96.0,45.68,0.0,45.36,1
2022-01-03,S002,P0018,Groceries,East,142,63,294.0,23.28,15.0,23.86,1
2022-01-03,S002,P0019,Clothing,North,55,163,111.0,73.98,15.0,73.5,1
2022-01-03,S002,P0019,Clothing,West,45,68,491.0,15.25,15.0,20.13,0
2022-01-03,S002,P0019,Electronics,North,283,139,300.0,42.65,10.0,44.37,1
2022-01-03,S002,P0019,Electronics,South,55,27,222.0,67.3,10.0,66.27,1
2022-01-03,S002,P0019,Groceries,North,122,148,144.0,12.31,10.0,14.77,0
2022-01-03,S002,P0019,Groceries,West,108,36,253.0,31.26,10.0,33.52,1
2022-01-03,S002,P0019,Toys,West,285,72,411.0,20.87,15.0,18.88,1
2022-01-03,S002,P0020,Clothing,East,391,48,421.0,99.92,15.0,95.92,1
2022-01-03,S002,P0020,Clothing,West,203,47,246.0,99.48,10.0,100.87,1
2022-01-03,S002,P0020,Electronics,South,24,110,123.0,17.35,20.0,13.22,1
2022-01-03,S002,P0020,Furniture,East,349,42,403.0,21.47,0.0,17.22,0
2022-01-03,S002,P0020,Groceries,South,22,178,271.0,45.02,10.0,47.01,0
2022-01-03,S002,P0020,Groceries,West,86,103,90.0,61.14,10.0,59.68,0
2022-01-03,S002,P0020,Toys,East,188,67,314.0,89.75,5.0,87.28,0
2022-01-03,S003,P0001,Clothing,East,112,66,139.0,84.48,0.0,89.23,0
2022-01-03,S003,P0001,Clothing,North,139,372,261.0,74.78,12.5,74.42,2
2022-01-03,S003,P0001,Clothing,South,264,56,370.0,72.31,20.0,68.04,1
2022-01-03,S003,P0001,Electronics,West,53,55,388.0,93.06,0.0,88.15,1
2022-01-03,S003,P0001,Furniture,South,271,147,335.0,81.01,20.0,83.63,0
2022-01-03,S003,P0001,Furniture,West,170,89,223.0,96.28,15.0,93.98,1
2022-01-03,S003,P0002,Electronics,East,30,21,110.0,55.36,20.0,55.66,1
2022-01-03,S003,P0002,Electronics,South,202,130,293.0,59.97,5.0,61.76,1
2022-01-03,S003,P0002,Furniture,East,50,31,327.0,75.25,10.0,72.17,1
2022-01-03,S003,P0002,Furniture,West,145,148,427.0,84.95,5.0,81.19,0
2022-01-03,S003,P0002,Groceries,North,690,169,384.0,31.39,2.5,32.92,1
2022-01-03,S003,P0002,Groceries,South,189,177,191.0,84.04,20.0,87.67,0
2022-01-03,S003,P0003,Clothing,South,4,87,92.0,85.2,0.0,90.12,1
2022-01-03,S003,P0003,Electronics,North,12,44,216.0,46.2,10.0,45.15,1
2022-01-03,S003,P0003,Electronics,West,255,118,290.0,42.7,20.0,40.38,0
2022-01-03,S003,P0003,Furniture,East,146,68,370.0,25.75,0.0,30.21,1
2022-01-03,S003,P0003,Furniture,South,180,82,210.0,25.18,15.0,29.75,1
2022-01-03,S003,P0003,Groceries,East,98,47,159.0,71.37,10.0,69.07,1
2022-01-03,S003,P0003,Toys,North,34,91,169.0,26.87,10.0,30.53,0
2022-01-03,S003,P0004,Clothing,East,250,26,435.0,29.64,0.0,25.93,1
2022-01-03,S003,P0004,Clothing,South,154,189,403.0,89.67,15.0,88.99,0
2022-01-03,S003,P0004,Clothing,West,165,43,294.0,99.12,10.0,97.69,0
2022-01-03,S003,P0004,Electronics,East,34,150,252.0,30.87,20.0,35.29,1
2022-01-03,S003,P0004,Furniture,East,186,77,463.0,76.32,20.0,79.04,0
2022-01-03,S003,P0004,Furniture,North,8,198,121.0,42.9,10.0,40.45,1
2022-01-03,S003,P0004,Toys,North,211,135,400.0,61.36,5.0,58.36,1
2022-01-03,S003,P0005,Clothing,East,147,29,311.0,65.77,0.0,61.06,1
2022-01-03,S003,P0005,Furniture,South,271,67,477.0,73.61,5.0,69.74,0
2022-01-03,S003,P0005,Furniture,West,4,143,418.0,60.22,0.0,58.63,1
2022-01-03,S003,P0005,Groceries,North,2,161,69.0,24.29,5.0,25.5,0
2022-01-03,S003,P0005,Toys,East,243,182,457.0,83.39,0.0,79.82,1
2022-01-03,S003,P0005,Toys,South,298,113,340.0,82.07,20.0,86.47,1
2022-01-03,S003,P0005,Toys,West,77,149,140.0,49.52,20.0,54.31,1
2022-01-03,S003,P0006,Clothing,East,189,163,363.0,74.7,10.0,79.56,1
2022-01-03,S003,P0006,Clothing,South,7,56,285.0,10.97,0.0,8.7,0
2022-01-03,S003,P0006,Electronics,East,483,274,257.5,45.935,0.0,44.56,2
2022-01-03,S003,P0006,Electronics,North,342,112,448.0,95.74,10.0,94.29,0
2022-01-03,S003,P0006,Furniture,East,225,135,314.0,93.81,0.0,89.3,0
2022-01-03,S003,P0006,Toys,East,65,138,248.0,82.33,15.0,80.8,0
2022-01-03,S003,P0007,Clothing,East,66,69,79.0,76.7,10.0,73.33,1
2022-01-03,S003,P0007,Clothing,North,21,49,440.0,51.57,20.0,49.43,1
2022-01-03,S003,P0007,Furniture,South,9,67,108.0,11.77,0.0,10.1,1
2022-01-03,S003,P0007,Furniture,West,54,126,277.0,98.9,0.0,97.62,0
2022-01-03,S003,P0007,Groceries,South,177,169,177.0,40.45,10.0,41.65,1
2022-01-03,S003,P0007,Groceries,West,324,30,418.0,73.57,0.0,69.12,1
2022-01-03,S003,P0007,Toys,North,76,157,173.0,54.73,10.0,52.32,1
2022-01-03,S003,P0008,Clothing,East,454,56,496.0,19.84,5.0,20.0,0
2022-01-03,S003,P0008,Clothing,South,100,134,267.0,22.73,5.0,25.27,1
2022-01-03,S003,P0008,Electronics,South,189,259,291.5,18.380000000000003,7.5,18.165,1
2022-01-03,S003,P0008,Furniture,South,231,175,463.0,23.44,20.0,25.32,0
2022-01-03,S003,P0008,Toys,East,380,241,264.5,50.36,10.0,47.375,1
2022-01-03,S003,P0009,Electronics,South,331,128,427.0,32.9,20.0,36.09,0
2022-01-03,S003,P0009,Electronics,West,116,174,117.66666666666667,38.056666666666665,5.0,39.410000000000004,3
2022-01-03,S003,P0009,Furniture,East,24,72,113.0,32.44,20.0,28.48,1
2022-01-03,S003,P0009,Furniture,West,113,84,494.0,14.64,20.0,12.8,1
2022-01-03,S003,P0009,Toys,South,179,135,241.0,42.07,0.0,37.66,1
2022-01-03,S003,P0010,Clothing,North,18,91,148.0,55.5,15.0,52.96,0
2022-01-03,S003,P0010,Clothing,West,95,73,109.0,14.93,10.0,17.34,0
2022-01-03,S003,P0010,Electronics,East,274,102,366.0,63.63,15.0,62.96,1
2022-01-03,S003,P0010,Furniture,North,63,35,74.0,61.85,0.0,66.47,0
2022-01-03,S003,P0010,Furniture,South,175,75,186.0,95.89,0.0,96.19,1
2022-01-03,S003,P0010,Groceries,East,6,63,84.0,88.54,20.0,92.13,1
2022-01-03,S003,P0010,Toys,East,40,65,60.0,85.57,20.0,82.49,0
2022-01-03,S003,P0011,Clothing,East,144,183,266.0,58.31,10.0,54.94,0
2022-01-03,S003,P0011,Clothing,West,257,185,417.0,85.755,5.0,88.11,1
2022-01-03,S003,P0011,Electronics,East,255,85,438.0,22.22,10.0,25.17,1
2022-01-03,S003,P0011,Electronics,West,29,37,391.0,35.12,5.0,36.38,0
2022-01-03,S003,P0011,Furniture,East,480,68,482.0,74.14,20.0,73.2,0
2022-01-03,S003,P0011,Toys,East,116,52,441.0,95.99,10.0,95.78,0
2022-01-03,S003,P0012,Clothing,South,52,197,158.0,14.89,5.0,16.76,1
2022-01-03,S003,P0012,Electronics,East,393,149,398.0,78.81,10.0,81.37,1
2022-01-03,S003,P0012,Electronics,North,5,37,181.0,75.41,5.0,75.03,1
2022-01-03,S003,P0012,Furniture,West,29,78,83.0,39.035,7.5,38.285,1
2022-01-03,S003,P0012,Toys,East,241,220,296.0,64.44999999999999,12.5,65.62,1
2022-01-03,S003,P0013,Furniture,East,349,284,307.0,52.275,15.0,53.325,2
2022-01-03,S003,P0013,Groceries,East,116,35,223.0,26.29,15.0,22.02,1
2022-01-03,S003,P0013,Groceries,South,113,265,271.6666666666667,51.79999999999999,1.6666666666666667,49.86666666666667,3
2022-01-03,S003,P0013,Toys,South,61,82,479.0,83.41,10.0,83.38,1
2022-01-03,S003,P0014,Clothing,East,79,158,228.0,85.33,0.0,82.64,1
2022-01-03,S003,P0014,Electronics,West,198,146,495.0,82.3,15.0,86.23,0
2022-01-03,S003,P0014,Furniture,South,122,148,356.0,42.91,5.0,39.195,2
2022-01-03,S003,P0014,Furniture,West,60,28,364.0,20.31,10.0,24.85,0
2022-01-03,S003,P0014,Groceries,East,48,72,135.0,83.95,15.0,83.32,1
2022-01-03,S003,P0014,Toys,South,58,38,347.0,21.87,10.0,25.0,1
2022-01-03,S003,P0015,Electronics,East,223,53,344.0,15.58,15.0,19.75,0
2022-01-03,S003,P0015,Electronics,South,513,323,272.6666666666667,58.06666666666666,5.0,60.19,2
2022-01-03,S003,P0015,Furniture,North,476,53,490.0,20.66,0.0,16.87,1
2022-01-03,S003,P0015,Furniture,South,25,81,278.0,86.8,0.0,90.41,0
2022-01-03,S003,P0015,Toys,West,71,71,270.0,83.65,20.0,82.41,0
2022-01-03,S003,P0016,Clothing,East,36,69,81.0,26.65,10.0,28.85,1
2022-01-03,S003,P0016,Clothing,West,150,222,275.5,59.925,20.0,60.855000000000004,0
2022-01-03,S003,P0016,Electronics,East,86,189,240.0,16.24,10.0,16.83,0
2022-01-03,S003,P0016,Furniture,West,258,175,336.0,19.63,10.0,20.65,1
2022-01-03,S003,P0016,Groceries,North,316,183,385.0,41.15,0.0,42.58,1
2022-01-03,S003,P0016,Toys,North,30,195,202.0,30.33,15.0,27.66,1
2022-01-03,S003,P0017,Clothing,North,324,280,462.5,30.8,10.0,29.57,1
2022-01-03,S003,P0017,Clothing,West,296,138,330.0,76.12,5.0,77.55,0
2022-01-03,S003,P0017,Electronics,North,85,46,93.0,15.63,20.0,18.44,0
2022-01-03,S003,P0017,Toys,East,28,175,192.0,29.03,0.0,25.22,0
2022-01-03,S003,P0017,Toys,South,162,200,409.0,75.06,0.0,73.35,1
2022-01-03,S003,P0017,Toys,West,236,26,355.0,53.81,0.0,49.72,0
2022-01-03,S003,P0018,Electronics,East,441,101,345.5,85.72,10.0,86.71000000000001,0
2022-01-03,S003,P0018,Furniture,North,51,61,221.0,11.07,5.0,13.04,0
2022-01-03,S003,P0018,Groceries,North,169,33,260.0,35.56,10.0,37.14,1
2022-01-03,S003,P0018,Groceries,South,38,74,168.0,97.97,15.0,102.22,0
2022-01-03,S003,P0018,Toys,North,309,165,431.0,37.49,20.0,40.66,0
2022-01-03,S003,P0018,Toys,South,61,159,117.0,53.53,10.0,51.64,0
2022-01-03,S003,P0019,Clothing,East,103,47,169.0,46.24,5.0,47.84,0
2022-01-03,S003,P0019,Furniture,North,37,84,67.0,51.51,5.0,53.03,1
2022-01-03,S003,P0019,Furniture,South,35,154,317.0,80.19,0.0,75.71,1
2022-01-03,S003,P0019,Furniture,West,141,124,419.0,32.55,20.0,32.84,0
2022-01-03,S003,P0019,Groceries,North,32,160,172.0,38.2,0.0,38.42,0
2022-01-03,S003,P0019,Toys,South,66,132,109.0,22.67,0.0,25.4,0
2022-01-03,S003,P0019,Toys,West,149,35,308.0,31.18,0.0,34.2,1
2022-01-03,S003,P0020,Clothing,South,44,122,145.0,84.13,15.0,84.05,1
2022-01-03,S003,P0020,Electronics,North,225,190,486.0,83.51,15.0,86.47,1
2022-01-03,S003,P0020,Electronics,South,119,47,156.0,21.01,5.0,19.42,1
2022-01-03,S003,P0020,Electronics,West,63,138,283.0,95.0,0.0,94.76,0
2022-01-03,S003,P0020,Groceries,North,192,70,286.0,65.34,10.0,63.05,0
2022-01-03,S003,P0020,Toys,South,151,201,262.5,55.17,10.0,55.575,0
2022-01-03,S004,P0001,Clothing,East,23,131,62.0,24.71,20.0,25.11,1
2022-01-03,S004,P0001,Clothing,West,253,163,391.0,80.62,0.0,79.01,0
2022-01-03,S004,P0001,Furniture,South,145,149,487.0,20.39,15.0,21.17,0
2022-01-03,S004,P0001,Groceries,East,66,140,175.0,83.63,15.0,79.9,0
2022-01-03,S004,P0001,Groceries,South,101,69,185.0,16.86,20.0,12.11,0
2022-01-03,S004,P0001,Toys,North,198,103,201.0,57.58,10.0,58.98,0
2022-01-03,S004,P0001,Toys,West,13,190,164.0,91.6,20.0,93.9,0
2022-01-03,S004,P0002,Electronics,North,83,49,135.0,54.02,20.0,58.22,0
2022-01-03,S004,P0002,Groceries,North,150,162,216.0,70.46,20.0,66.42,1
2022-01-03,S004,P0002,Groceries,West,163,161,228.0,81.57,0.0,77.66,1
2022-01-03,S004,P0002,Toys,East,105,71,162.0,20.2,0.0,15.44,0
2022-01-03,S004,P0002,Toys,North,120,303,136.0,88.88499999999999,2.5,90.79,2
2022-01-03,S004,P0002,Toys,South,25,48,74.0,83.18,5.0,85.58,0
2022-01-03,S004,P0003,Clothing,South,98,176,188.0,44.68,10.0,42.55,0
2022-01-03,S004,P0003,Electronics,North,49,166,81.0,63.03,15.0,58.96,0
2022-01-03,S004,P0003,Furniture,North,97,172,258.0,69.96,10.0,70.94,1
2022-01-03,S004,P0003,Furniture,South,134,119,405.0,38.42,5.0,43.03,0
2022-01-03,S004,P0003,Groceries,North,214,21,280.0,22.27,10.0,20.86,1
2022-01-03,S004,P0003,Toys,East,58,54,306.0,89.88,10.0,94.46,0
2022-01-03,S004,P0003,Toys,West,40,104,236.0,53.13,5.0,48.66,1
2022-01-03,S004,P0004,Electronics,North,167,268,180.5,67.845,15.0,71.57000000000001,2
2022-01-03,S004,P0004,Furniture,West,450,191,470.0,88.87,5.0,93.03,0
2022-01-03,S004,P0004,Groceries,East,242,177,178.5,52.269999999999996,5.0,52.72,1
2022-01-03,S004,P0004,Toys,North,173,97,357.0,51.07,5.0,50.35,1
2022-01-03,S004,P0004,Toys,West,245,199,260.0,82.0,10.0,81.29,1
2022-01-03,S004,P0005,Clothing,North,108,107,117.0,80.61,15.0,82.67,1
2022-01-03,S004,P0005,Electronics,East,311,327,387.0,98.17,17.5,95.965,2
2022-01-03,S004,P0005,Furniture,East,220,25,384.0,79.42,5.0,77.63,0
2022-01-03,S004,P0005,Furniture,North,256,220,292.0,50.089999999999996,17.5,51.82,0
2022-01-03,S004,P0005,Groceries,South,148,90,183.0,11.43,20.0,16.1,0
2022-01-03,S004,P0006,Clothing,North,260,190,488.0,79.07,10.0,81.47,1
2022-01-03,S004,P0006,Electronics,East,97,111,120.0,65.21,5.0,64.54,0
2022-01-03,S004,P0006,Electronics,North,36,75,383.0,36.31,5.0,34.82,1
2022-01-03,S004,P0006,Furniture,East,256,169,378.0,77.59,15.0,79.28,0
2022-01-03,S004,P0006,Furniture,North,69,58,109.0,20.5,15.0,20.26,0
2022-01-03,S004,P0006,Groceries,East,343,61,453.0,59.12,20.0,60.54,0
2022-01-03,S004,P0006,Groceries,South,138,175,499.0,50.26,0.0,47.5,1
2022-01-03,S004,P0007,Clothing,East,152,102,180.0,56.58,5.0,52.57,1
2022-01-03,S004,P0007,Clothing,West,239,104,393.0,59.25,20.0,57.58,1
2022-01-03,S004,P0007,Electronics,East,303,153,478.0,11.36,15.0,15.64,1
2022-01-03,S004,P0007,Electronics,North,343,229,200.5,72.22,12.5,73.9,0
2022-01-03,S004,P0007,Groceries,North,163,358,155.5,56.06999999999999,12.5,56.114999999999995,1
2022-01-03,S004,P0008,Clothing,South,499,299,337.0,28.42,10.0,28.115000000000002,1
2022-01-03,S004,P0008,Clothing,West,307,51,310.0,46.11,20.0,41.37,0
2022-01-03,S004,P0008,Electronics,East,209,35,217.0,63.1,10.0,65.17,1
2022-01-03,S004,P0008,Furniture,West,12,85,128.0,37.17,10.0,32.41,1
2022-01-03,S004,P0008,Groceries,North,161,51,203.0,39.81,10.0,39.59,1
2022-01-03,S004,P0008,Toys,East,72,186,231.0,32.77,0.0,28.73,0
2022-01-03,S004,P0009,Clothing,North,97,177,102.0,65.64,5.0,62.4,1
2022-01-03,S004,P0009,Clothing,South,186,97,442.0,48.29,0.0,45.31,1
2022-01-03,S004,P0009,Electronics,West,69,65,73.0,30.82,20.0,35.26,0
2022-01-03,S004,P0009,Furniture,North,166,104,207.0,90.13,15.0,86.94,0
2022-01-03,S004,P0009,Furniture,South,158,35,291.0,82.75,20.0,83.85,1
2022-01-03,S004,P0009,Toys,North,575,291,392.0,89.13,7.5,87.38,0
2022-01-03,S004,P0010,Clothing,North,314,329,467.0,60.61,10.0,60.345,1
2022-01-03,S004,P0010,Electronics,North,170,187,393.0,15.27,0.0,14.74,0
2022-01-03,S004,P0010,Electronics,West,143,183,467.0,23.73,0.0,21.84,0
2022-01-03,S004,P0010,Furniture,North,57,165,356.0,72.52,5.0,77.37,1
2022-01-03,S004,P0010,Groceries,East,53,75,412.0,12.89,0.0,13.92,1
2022-01-03,S004,P0010,Groceries,South,50,87,126.0,54.76,20.0,49.85,1
2022-01-03,S004,P0011,Clothing,East,240,182,281.0,56.3,5.0,60.74,0
2022-01-03,S004,P0011,Clothing,North,80,106,88.0,82.63,0.0,82.31,1
2022-01-03,S004,P0011,Clothing,West,239,44,353.0,29.49,5.0,31.68,0
2022-01-03,S004,P0011,Electronics,West,26,88,293.0,46.28,5.0,45.18,1
2022-01-03,S004,P0011,Furniture,East,156,75,203.0,34.38,0.0,31.76,0
2022-01-03,S004,P0011,Groceries,West,17,30,344.0,92.7,5.0,97.29,0
2022-01-03,S004,P0011,Toys,West,132,48,317.0,32.2,15.0,36.91,1
2022-01-03,S004,P0012,Clothing,North,73,199,483.0,77.85,0.0,81.15,0
2022-01-03,S004,P0012,Clothing,West,36,133,113.0,83.16,5.0,86.66,1
2022-01-03,S004,P0012,Furniture,East,145,194,163.0,92.42,10.0,97.22,0
2022-01-03,S004,P0012,Groceries,North,192,115,471.0,74.42,15.0,75.61,1
2022-01-03,S004,P0012,Toys,North,153,155,189.0,94.09,5.0,90.8,0
2022-01-03,S004,P0012,Toys,South,175,171,259.0,53.55,5.0,52.61,0
2022-01-03,S004,P0012,Toys,West,223,172,475.0,31.47,20.0,29.24,0
2022-01-03,S004,P0013,Clothing,South,23,92,129.0,58.3,20.0,59.12,1
2022-01-03,S004,P0013,Electronics,South,6,151,192.0,40.8,15.0,38.42,1
2022-01-03,S004,P0013,Electronics,West,426,248,393.0,54.824999999999996,10.0,57.99,1
2022-01-03,S004,P0013,Groceries,North,188,58,371.0,88.58,15.0,86.76,0
2022-01-03,S004,P0013,Groceries,West,68,48,80.0,24.53,20.0,23.7,1
2022-01-03,S004,P0013,Toys,West,257,81,389.0,23.32,0.0,19.92,0
2022-01-03,S004,P0014,Furniture,East,256,168,311.0,51.94,10.0,54.91,0
2022-01-03,S004,P0014,Furniture,West,302,42,314.0,70.33,20.0,72.22,0
2022-01-03,S004,P0014,Groceries,East,215,170,213.5,68.225,7.5,67.84,1
2022-01-03,S004,P0014,Toys,North,225,37,424.0,54.44,20.0,57.58,0
2022-01-03,S004,P0014,Toys,South,227,75,242.0,60.49,10.0,64.27,0
2022-01-03,S004,P0014,Toys,West,3,79,470.0,22.99,20.0,26.24,0
2022-01-03,S004,P0015,Clothing,West,70,42,167.0,79.68,5.0,77.12,1
